avatar_file;hero_uid;appearance_id;status;source_path;destination_path;details
32240_Screenshot_20260413_000732_Hero_Wars__R1.png;HW_HERO_0061;lara_croft__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/32240_Screenshot_20260413_000732_Hero_Wars__R1.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/32240_Screenshot_20260413_000732_Hero_Wars__R1.png | data/batches/hero_batch_001/crops_dynamic_v1/names/32240_Screenshot_20260413_000732_Hero_Wars__R1.png;data/crops/hero/avatars_inner/32240_Screenshot_20260413_000732_Hero_Wars__R1.png;
32626_Screenshot_20260501-151301__R5.png;HW_HERO_0055;morrigan__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/32626_Screenshot_20260501-151301__R5.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/32626_Screenshot_20260501-151301__R5.png | data/batches/hero_batch_001/crops_dynamic_v1/names/32626_Screenshot_20260501-151301__R5.png;data/crops/hero/avatars_inner/32626_Screenshot_20260501-151301__R5.png;
33018_Screenshot_20260503_010810_Hero_Wars__L1.png;HW_HERO_0056;isaac__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/33018_Screenshot_20260503_010810_Hero_Wars__L1.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/33018_Screenshot_20260503_010810_Hero_Wars__L1.png | data/batches/hero_batch_001/crops_dynamic_v1/names/33018_Screenshot_20260503_010810_Hero_Wars__L1.png;data/crops/hero/avatars_inner/33018_Screenshot_20260503_010810_Hero_Wars__L1.png;
33018_Screenshot_20260503_010810_Hero_Wars__R4.png;HW_HERO_0054;amira__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/33018_Screenshot_20260503_010810_Hero_Wars__R4.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/33018_Screenshot_20260503_010810_Hero_Wars__R4.png | data/batches/hero_batch_001/crops_dynamic_v1/names/33018_Screenshot_20260503_010810_Hero_Wars__R4.png;data/crops/hero/avatars_inner/33018_Screenshot_20260503_010810_Hero_Wars__R4.png;
33468_IMG_4582__L1.png;HW_HERO_0007;champi_et_gnon__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/33468_IMG_4582__L1.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/33468_IMG_4582__L1.png | data/batches/hero_batch_001/crops_dynamic_v1/names/33468_IMG_4582__L1.png;data/crops/hero/avatars_inner/33468_IMG_4582__L1.png;
33680_Screenshot_20260519_145831_com_nexters_herowars_MessagingUnityPlayerActivity__L4.png;HW_HERO_0063;alvanor__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/33680_Screenshot_20260519_145831_com_nexters_herowars_MessagingUnityPlayerActivity__L4.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/33680_Screenshot_20260519_145831_com_nexters_herowars_MessagingUnityPlayerActivity__L4.png | data/batches/hero_batch_001/crops_dynamic_v1/names/33680_Screenshot_20260519_145831_com_nexters_herowars_MessagingUnityPlayerActivity__L4.png;data/crops/hero/avatars_inner/33680_Screenshot_20260519_145831_com_nexters_herowars_MessagingUnityPlayerActivity__L4.png;
33728_Screenshot_20260521_072748_Hero_Wars__L3.png;HW_HERO_0055;morrigan__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/33728_Screenshot_20260521_072748_Hero_Wars__L3.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/33728_Screenshot_20260521_072748_Hero_Wars__L3.png | data/batches/hero_batch_001/crops_dynamic_v1/names/33728_Screenshot_20260521_072748_Hero_Wars__L3.png;data/crops/hero/avatars_inner/33728_Screenshot_20260521_072748_Hero_Wars__L3.png;
33728_Screenshot_20260521_072748_Hero_Wars__R3.png;HW_HERO_0041;phobos__appearance_02;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/33728_Screenshot_20260521_072748_Hero_Wars__R3.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/33728_Screenshot_20260521_072748_Hero_Wars__R3.png | data/batches/hero_batch_001/crops_dynamic_v1/names/33728_Screenshot_20260521_072748_Hero_Wars__R3.png;data/crops/hero/avatars_inner/33728_Screenshot_20260521_072748_Hero_Wars__R3.png;
33849_Hero_Wars_2026-05-17-07-45-45__L3.png;HW_HERO_0057;drayne__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/33849_Hero_Wars_2026-05-17-07-45-45__L3.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/33849_Hero_Wars_2026-05-17-07-45-45__L3.png | data/batches/hero_batch_001/crops_dynamic_v1/names/33849_Hero_Wars_2026-05-17-07-45-45__L3.png;data/crops/hero/avatars_inner/33849_Hero_Wars_2026-05-17-07-45-45__L3.png;
33961_Screenshot_2026-05-23-00-53-53-522_com.nexters.herowars__L3.png;HW_HERO_0065;peppy__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/33961_Screenshot_2026-05-23-00-53-53-522_com.nexters.herowars__L3.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/33961_Screenshot_2026-05-23-00-53-53-522_com.nexters.herowars__L3.png | data/batches/hero_batch_001/crops_dynamic_v1/names/33961_Screenshot_2026-05-23-00-53-53-522_com.nexters.herowars__L3.png;data/crops/hero/avatars_inner/33961_Screenshot_2026-05-23-00-53-53-522_com.nexters.herowars__L3.png;
33961_Screenshot_2026-05-23-00-53-53-522_com.nexters.herowars__L5.png;HW_HERO_0055;morrigan__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/33961_Screenshot_2026-05-23-00-53-53-522_com.nexters.herowars__L5.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/33961_Screenshot_2026-05-23-00-53-53-522_com.nexters.herowars__L5.png | data/batches/hero_batch_001/crops_dynamic_v1/names/33961_Screenshot_2026-05-23-00-53-53-522_com.nexters.herowars__L5.png;data/crops/hero/avatars_inner/33961_Screenshot_2026-05-23-00-53-53-522_com.nexters.herowars__L5.png;
33961_Screenshot_2026-05-23-00-53-53-522_com.nexters.herowars__R1.png;HW_HERO_0075;trompelamort__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/33961_Screenshot_2026-05-23-00-53-53-522_com.nexters.herowars__R1.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/33961_Screenshot_2026-05-23-00-53-53-522_com.nexters.herowars__R1.png | data/batches/hero_batch_001/crops_dynamic_v1/names/33961_Screenshot_2026-05-23-00-53-53-522_com.nexters.herowars__R1.png;data/crops/hero/avatars_inner/33961_Screenshot_2026-05-23-00-53-53-522_com.nexters.herowars__R1.png;
34145_Screenshot_20260519_184844_Hero_Wars__L3.png;HW_HERO_0055;morrigan__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/34145_Screenshot_20260519_184844_Hero_Wars__L3.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/34145_Screenshot_20260519_184844_Hero_Wars__L3.png | data/batches/hero_batch_001/crops_dynamic_v1/names/34145_Screenshot_20260519_184844_Hero_Wars__L3.png;data/crops/hero/avatars_inner/34145_Screenshot_20260519_184844_Hero_Wars__L3.png;
34333_Screenshot_2026-05-28-22-15-21-583_com.nexters.herowars__L2.png;HW_HERO_0058;cornelius__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/34333_Screenshot_2026-05-28-22-15-21-583_com.nexters.herowars__L2.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/34333_Screenshot_2026-05-28-22-15-21-583_com.nexters.herowars__L2.png | data/batches/hero_batch_001/crops_dynamic_v1/names/34333_Screenshot_2026-05-28-22-15-21-583_com.nexters.herowars__L2.png;data/crops/hero/avatars_inner/34333_Screenshot_2026-05-28-22-15-21-583_com.nexters.herowars__L2.png;
34508_Screenshot_20260525_012845_Hero_Wars__L1.png;HW_HERO_0061;lara_croft__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/34508_Screenshot_20260525_012845_Hero_Wars__L1.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/34508_Screenshot_20260525_012845_Hero_Wars__L1.png | data/batches/hero_batch_001/crops_dynamic_v1/names/34508_Screenshot_20260525_012845_Hero_Wars__L1.png;data/crops/hero/avatars_inner/34508_Screenshot_20260525_012845_Hero_Wars__L1.png;
34508_Screenshot_20260525_012845_Hero_Wars__L2.png;HW_HERO_0023;juge__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/34508_Screenshot_20260525_012845_Hero_Wars__L2.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/34508_Screenshot_20260525_012845_Hero_Wars__L2.png | data/batches/hero_batch_001/crops_dynamic_v1/names/34508_Screenshot_20260525_012845_Hero_Wars__L2.png;data/crops/hero/avatars_inner/34508_Screenshot_20260525_012845_Hero_Wars__L2.png;
34508_Screenshot_20260525_012845_Hero_Wars__L5.png;HW_HERO_0056;isaac__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/34508_Screenshot_20260525_012845_Hero_Wars__L5.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/34508_Screenshot_20260525_012845_Hero_Wars__L5.png | data/batches/hero_batch_001/crops_dynamic_v1/names/34508_Screenshot_20260525_012845_Hero_Wars__L5.png;data/crops/hero/avatars_inner/34508_Screenshot_20260525_012845_Hero_Wars__L5.png;
35316_IMG_4656__L3.png;HW_HERO_0041;phobos__appearance_02;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/35316_IMG_4656__L3.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/35316_IMG_4656__L3.png | data/batches/hero_batch_001/crops_dynamic_v1/names/35316_IMG_4656__L3.png;data/crops/hero/avatars_inner/35316_IMG_4656__L3.png;
35379_A31BEF3C-9F1D-4D7C-AD12-C22FFFC3AE9B__L3.png;HW_HERO_0062;luther__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/35379_A31BEF3C-9F1D-4D7C-AD12-C22FFFC3AE9B__L3.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/35379_A31BEF3C-9F1D-4D7C-AD12-C22FFFC3AE9B__L3.png | data/batches/hero_batch_001/crops_dynamic_v1/names/35379_A31BEF3C-9F1D-4D7C-AD12-C22FFFC3AE9B__L3.png;data/crops/hero/avatars_inner/35379_A31BEF3C-9F1D-4D7C-AD12-C22FFFC3AE9B__L3.png;
35444_IMG_4662__R3.png;HW_HERO_0057;drayne__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/35444_IMG_4662__R3.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/35444_IMG_4662__R3.png | data/batches/hero_batch_001/crops_dynamic_v1/names/35444_IMG_4662__R3.png;data/crops/hero/avatars_inner/35444_IMG_4662__R3.png;
35456_8AAF3940-A958-4C51-8E39-E57D829FCBDA__L2.png;HW_HERO_0056;isaac__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/35456_8AAF3940-A958-4C51-8E39-E57D829FCBDA__L2.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/35456_8AAF3940-A958-4C51-8E39-E57D829FCBDA__L2.png | data/batches/hero_batch_001/crops_dynamic_v1/names/35456_8AAF3940-A958-4C51-8E39-E57D829FCBDA__L2.png;data/crops/hero/avatars_inner/35456_8AAF3940-A958-4C51-8E39-E57D829FCBDA__L2.png;
35456_8AAF3940-A958-4C51-8E39-E57D829FCBDA__L5.png;HW_HERO_0023;juge__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/35456_8AAF3940-A958-4C51-8E39-E57D829FCBDA__L5.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/35456_8AAF3940-A958-4C51-8E39-E57D829FCBDA__L5.png | data/batches/hero_batch_001/crops_dynamic_v1/names/35456_8AAF3940-A958-4C51-8E39-E57D829FCBDA__L5.png;data/crops/hero/avatars_inner/35456_8AAF3940-A958-4C51-8E39-E57D829FCBDA__L5.png;
35456_8AAF3940-A958-4C51-8E39-E57D829FCBDA__R2.png;HW_HERO_0007;champi_et_gnon__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/35456_8AAF3940-A958-4C51-8E39-E57D829FCBDA__R2.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/35456_8AAF3940-A958-4C51-8E39-E57D829FCBDA__R2.png | data/batches/hero_batch_001/crops_dynamic_v1/names/35456_8AAF3940-A958-4C51-8E39-E57D829FCBDA__R2.png;data/crops/hero/avatars_inner/35456_8AAF3940-A958-4C51-8E39-E57D829FCBDA__R2.png;
35576_Screenshot_20260609_075918_Hero_Wars__L2.png;HW_HERO_0055;morrigan__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/35576_Screenshot_20260609_075918_Hero_Wars__L2.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/35576_Screenshot_20260609_075918_Hero_Wars__L2.png | data/batches/hero_batch_001/crops_dynamic_v1/names/35576_Screenshot_20260609_075918_Hero_Wars__L2.png;data/crops/hero/avatars_inner/35576_Screenshot_20260609_075918_Hero_Wars__L2.png;
35576_Screenshot_20260609_075918_Hero_Wars__R2.png;HW_HERO_0041;phobos__appearance_02;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/35576_Screenshot_20260609_075918_Hero_Wars__R2.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/35576_Screenshot_20260609_075918_Hero_Wars__R2.png | data/batches/hero_batch_001/crops_dynamic_v1/names/35576_Screenshot_20260609_075918_Hero_Wars__R2.png;data/crops/hero/avatars_inner/35576_Screenshot_20260609_075918_Hero_Wars__R2.png;
36111_Hero_Wars_2026-06-14-06-27-11__R4.png;HW_HERO_0055;morrigan__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/36111_Hero_Wars_2026-06-14-06-27-11__R4.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/36111_Hero_Wars_2026-06-14-06-27-11__R4.png | data/batches/hero_batch_001/crops_dynamic_v1/names/36111_Hero_Wars_2026-06-14-06-27-11__R4.png;data/crops/hero/avatars_inner/36111_Hero_Wars_2026-06-14-06-27-11__R4.png;
36129_Hero_Wars_2026-06-15-09-10-09__L2.png;HW_HERO_0054;amira__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/36129_Hero_Wars_2026-06-15-09-10-09__L2.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/36129_Hero_Wars_2026-06-15-09-10-09__L2.png | data/batches/hero_batch_001/crops_dynamic_v1/names/36129_Hero_Wars_2026-06-15-09-10-09__L2.png;data/crops/hero/avatars_inner/36129_Hero_Wars_2026-06-15-09-10-09__L2.png;
36168_DE167D9D-293E-4B01-913B-DFE26AC97FC6__L5.png;HW_HERO_0054;amira__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/36168_DE167D9D-293E-4B01-913B-DFE26AC97FC6__L5.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/36168_DE167D9D-293E-4B01-913B-DFE26AC97FC6__L5.png | data/batches/hero_batch_001/crops_dynamic_v1/names/36168_DE167D9D-293E-4B01-913B-DFE26AC97FC6__L5.png;data/crops/hero/avatars_inner/36168_DE167D9D-293E-4B01-913B-DFE26AC97FC6__L5.png;
36184_1610F51E-B3B9-4F19-A124-88CA72E57D62__R3.png;HW_HERO_0059;artemis__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/36184_1610F51E-B3B9-4F19-A124-88CA72E57D62__R3.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/36184_1610F51E-B3B9-4F19-A124-88CA72E57D62__R3.png | data/batches/hero_batch_001/crops_dynamic_v1/names/36184_1610F51E-B3B9-4F19-A124-88CA72E57D62__R3.png;data/crops/hero/avatars_inner/36184_1610F51E-B3B9-4F19-A124-88CA72E57D62__R3.png;
36265_IMG_4806__L3.png;HW_HERO_0041;phobos__appearance_02;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/36265_IMG_4806__L3.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/36265_IMG_4806__L3.png | data/batches/hero_batch_001/crops_dynamic_v1/names/36265_IMG_4806__L3.png;data/crops/hero/avatars_inner/36265_IMG_4806__L3.png;
36850_Screenshot_20260609_191547_Hero_Wars__L2.png;HW_HERO_0061;lara_croft__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/36850_Screenshot_20260609_191547_Hero_Wars__L2.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/36850_Screenshot_20260609_191547_Hero_Wars__L2.png | data/batches/hero_batch_001/crops_dynamic_v1/names/36850_Screenshot_20260609_191547_Hero_Wars__L2.png;data/crops/hero/avatars_inner/36850_Screenshot_20260609_191547_Hero_Wars__L2.png;
36850_Screenshot_20260609_191547_Hero_Wars__R3.png;HW_HERO_0066;faceless__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/36850_Screenshot_20260609_191547_Hero_Wars__R3.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/36850_Screenshot_20260609_191547_Hero_Wars__R3.png | data/batches/hero_batch_001/crops_dynamic_v1/names/36850_Screenshot_20260609_191547_Hero_Wars__R3.png;data/crops/hero/avatars_inner/36850_Screenshot_20260609_191547_Hero_Wars__R3.png;
37053_Screenshot_20260622_211945_Hero_Wars__L5.png;HW_HERO_0023;juge__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/37053_Screenshot_20260622_211945_Hero_Wars__L5.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/37053_Screenshot_20260622_211945_Hero_Wars__L5.png | data/batches/hero_batch_001/crops_dynamic_v1/names/37053_Screenshot_20260622_211945_Hero_Wars__L5.png;data/crops/hero/avatars_inner/37053_Screenshot_20260622_211945_Hero_Wars__L5.png;
37110_IMG_7320__L2.png;HW_HERO_0060;cleaver__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/37110_IMG_7320__L2.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/37110_IMG_7320__L2.png | data/batches/hero_batch_001/crops_dynamic_v1/names/37110_IMG_7320__L2.png;data/crops/hero/avatars_inner/37110_IMG_7320__L2.png;
37110_IMG_7320__R2.png;HW_HERO_0060;cleaver__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/37110_IMG_7320__R2.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/37110_IMG_7320__R2.png | data/batches/hero_batch_001/crops_dynamic_v1/names/37110_IMG_7320__R2.png;data/crops/hero/avatars_inner/37110_IMG_7320__R2.png;
37110_IMG_7320__R3.png;HW_HERO_0031;lilith__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/37110_IMG_7320__R3.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/37110_IMG_7320__R3.png | data/batches/hero_batch_001/crops_dynamic_v1/names/37110_IMG_7320__R3.png;data/crops/hero/avatars_inner/37110_IMG_7320__R3.png;
37110_IMG_7320__R5.png;HW_HERO_0065;peppy__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/37110_IMG_7320__R5.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/37110_IMG_7320__R5.png | data/batches/hero_batch_001/crops_dynamic_v1/names/37110_IMG_7320__R5.png;data/crops/hero/avatars_inner/37110_IMG_7320__R5.png;
37640_IMG_4894__L2.png;HW_HERO_0007;champi_et_gnon__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/37640_IMG_4894__L2.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/37640_IMG_4894__L2.png | data/batches/hero_batch_001/crops_dynamic_v1/names/37640_IMG_4894__L2.png;data/crops/hero/avatars_inner/37640_IMG_4894__L2.png;
37640_IMG_4894__L4.png;HW_HERO_0041;phobos__appearance_02;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/37640_IMG_4894__L4.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/37640_IMG_4894__L4.png | data/batches/hero_batch_001/crops_dynamic_v1/names/37640_IMG_4894__L4.png;data/crops/hero/avatars_inner/37640_IMG_4894__L4.png;
38049_Screenshot_2026-07-16-02-59-08-824_com.nexters.herowars__R1.png;HW_HERO_0057;drayne__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/38049_Screenshot_2026-07-16-02-59-08-824_com.nexters.herowars__R1.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/38049_Screenshot_2026-07-16-02-59-08-824_com.nexters.herowars__R1.png | data/batches/hero_batch_001/crops_dynamic_v1/names/38049_Screenshot_2026-07-16-02-59-08-824_com.nexters.herowars__R1.png;data/crops/hero/avatars_inner/38049_Screenshot_2026-07-16-02-59-08-824_com.nexters.herowars__R1.png;
38059_Screenshot_20260721_132012_Hero_Wars__R2.png;HW_HERO_0057;drayne__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/38059_Screenshot_20260721_132012_Hero_Wars__R2.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/38059_Screenshot_20260721_132012_Hero_Wars__R2.png | data/batches/hero_batch_001/crops_dynamic_v1/names/38059_Screenshot_20260721_132012_Hero_Wars__R2.png;data/crops/hero/avatars_inner/38059_Screenshot_20260721_132012_Hero_Wars__R2.png;
38083_B636B8D3-B852-4FDA-8049-4181C84F9302__L2.png;HW_HERO_0064;helios__appearance_01;AMBIGUOUS_DIFFERENT_SOURCES;data/batches/hero_batch_001/crops_dynamic_v1/avatars_full/38083_B636B8D3-B852-4FDA-8049-4181C84F9302__L2.png | data/batches/hero_batch_001/crops_dynamic_v1/avatars_inner/38083_B636B8D3-B852-4FDA-8049-4181C84F9302__L2.png | data/batches/hero_batch_001/crops_dynamic_v1/names/38083_B636B8D3-B852-4FDA-8049-4181C84F9302__L2.png;data/crops/hero/avatars_inner/38083_B636B8D3-B852-4FDA-8049-4181C84F9302__L2.png;
38226_Screenshot_2026-07-28-03-54-24-668_com.nexters.herowars__L1.png;HW_HERO_0014;folio__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38226_Screenshot_2026-07-28-03-54-24-668_com.nexters.herowars__L1.png;
38226_Screenshot_2026-07-28-03-54-24-668_com.nexters.herowars__L2.png;HW_HERO_0030;lian__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38226_Screenshot_2026-07-28-03-54-24-668_com.nexters.herowars__L2.png;
38226_Screenshot_2026-07-28-03-54-24-668_com.nexters.herowars__L3.png;HW_HERO_0004;byrna__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38226_Screenshot_2026-07-28-03-54-24-668_com.nexters.herowars__L3.png;
38226_Screenshot_2026-07-28-03-54-24-668_com.nexters.herowars__L4.png;HW_HERO_0024;julius__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38226_Screenshot_2026-07-28-03-54-24-668_com.nexters.herowars__L4.png;
38226_Screenshot_2026-07-28-03-54-24-668_com.nexters.herowars__L5.png;HW_HERO_0049;tempus__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38226_Screenshot_2026-07-28-03-54-24-668_com.nexters.herowars__L5.png;
38226_Screenshot_2026-07-28-03-54-24-668_com.nexters.herowars__R1.png;HW_HERO_0029;leonel__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38226_Screenshot_2026-07-28-03-54-24-668_com.nexters.herowars__R1.png;
38226_Screenshot_2026-07-28-03-54-24-668_com.nexters.herowars__R2.png;HW_HERO_0052;yasmine__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38226_Screenshot_2026-07-28-03-54-24-668_com.nexters.herowars__R2.png;
38226_Screenshot_2026-07-28-03-54-24-668_com.nexters.herowars__R3.png;HW_HERO_0039;oya__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38226_Screenshot_2026-07-28-03-54-24-668_com.nexters.herowars__R3.png;
38226_Screenshot_2026-07-28-03-54-24-668_com.nexters.herowars__R4.png;HW_HERO_0012;electra_von_grave__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38226_Screenshot_2026-07-28-03-54-24-668_com.nexters.herowars__R4.png;
38226_Screenshot_2026-07-28-03-54-24-668_com.nexters.herowars__R5.png;HW_HERO_0004;byrna__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38226_Screenshot_2026-07-28-03-54-24-668_com.nexters.herowars__R5.png;
38227_Screenshot_2026-07-28-03-54-03-254_com.nexters.herowars__L1.png;HW_HERO_0007;champi_et_gnon__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38227_Screenshot_2026-07-28-03-54-03-254_com.nexters.herowars__L1.png;
38227_Screenshot_2026-07-28-03-54-03-254_com.nexters.herowars__L2.png;HW_HERO_0051;xesha__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38227_Screenshot_2026-07-28-03-54-03-254_com.nexters.herowars__L2.png;
38227_Screenshot_2026-07-28-03-54-03-254_com.nexters.herowars__L3.png;HW_HERO_0030;lian__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38227_Screenshot_2026-07-28-03-54-03-254_com.nexters.herowars__L3.png;
38227_Screenshot_2026-07-28-03-54-03-254_com.nexters.herowars__L4.png;HW_HERO_0049;tempus__appearance_01;ALREADY_PRESENT;;data/crops/hero/avatars_inner/38227_Screenshot_2026-07-28-03-54-03-254_com.nexters.herowars__L4.png;
