screenshot_id;side;slot;avatar_file;name_file;visual_hero_uid;visual_hero_name;visual_status;visual_similarity;visual_margin;ocr_text;ocr_confidence;ocr_status;ocr_matched_hero_uid;ocr_matched_hero_name;ocr_matched_alias;ocr_match_method;ocr_match_score;ocr_alias_key;decision;final_hero_uid;final_hero_name;review_required
31523;L;5;31523_Screenshot_20260413_183359_Hero_Wars__L5.png;31523_Screenshot_20260413_183359_Hero_Wars__L5.png;HW_HERO_0049;Tempus;ACCEPTED;0.968748;0.107864;Tempus;0.9999815551730648;HIGH;HW_HERO_0049;Tempus;Tempus;EXACT_ALIAS;1.0;tempus;CONFIRMED;HW_HERO_0049;Tempus;0
31523;R;1;31523_Screenshot_20260413_183359_Hero_Wars__R1.png;31523_Screenshot_20260413_183359_Hero_Wars__R1.png;HW_HERO_0026;Kayla;ACCEPTED;0.976328;0.099844;Kayla;0.9999538849815206;HIGH;HW_HERO_0026;Kayla;Kayla;EXACT_ALIAS;1.0;kayla;CONFIRMED;HW_HERO_0026;Kayla;0
31523;R;2;31523_Screenshot_20260413_183359_Hero_Wars__R2.png;31523_Screenshot_20260413_183359_Hero_Wars__R2.png;HW_HERO_0049;Tempus;ACCEPTED;0.967698;0.11616;Tempus;0.9999444706194248;HIGH;HW_HERO_0049;Tempus;Tempus;EXACT_ALIAS;1.0;tempus;CONFIRMED;HW_HERO_0049;Tempus;0
31523;R;3;31523_Screenshot_20260413_183359_Hero_Wars__R3.png;31523_Screenshot_20260413_183359_Hero_Wars__R3.png;HW_HERO_0017;Guus;ACCEPTED;0.976548;0.143945;Guus;0.9998658895492554;HIGH;HW_HERO_0017;Guus;Guus;EXACT_ALIAS;1.0;guus;CONFIRMED;HW_HERO_0017;Guus;0
31523;R;4;31523_Screenshot_20260413_183359_Hero_Wars__R4.png;31523_Screenshot_20260413_183359_Hero_Wars__R4.png;HW_HERO_0003;Astaroth;ACCEPTED;0.917555;0.129117;Astaroth;0.9975395559169663;HIGH;HW_HERO_0003;Astaroth;Astaroth;EXACT_ALIAS;1.0;astaroth;CONFIRMED;HW_HERO_0003;Astaroth;0
31523;R;5;31523_Screenshot_20260413_183359_Hero_Wars__R5.png;31523_Screenshot_20260413_183359_Hero_Wars__R5.png;HW_HERO_0001;Aidan;ACCEPTED;0.974672;0.113126;Aidan;0.9999791549764921;HIGH;HW_HERO_0001;Aidan;Aidan;EXACT_ALIAS;1.0;aidan;CONFIRMED;HW_HERO_0001;Aidan;0
31663;L;1;31663_Screenshot_20260421-063807__L1.png;31663_Screenshot_20260421-063807__L1.png;HW_HERO_0012;Electra von Grave;ACCEPTED;0.956475;0.078149;Electra von Grave;0.8931510909779983;HIGH;HW_HERO_0012;Electra von Grave;Electra von Grave;EXACT_ALIAS;1.0;electra von grave;CONFIRMED;HW_HERO_0012;Electra von Grave;0
31663;L;2;31663_Screenshot_20260421-063807__L2.png;31663_Screenshot_20260421-063807__L2.png;HW_HERO_0051;Xe'Sha;ACCEPTED;0.970651;0.077009;Xe'Sha;0.7092625321496842;MEDIUM;HW_HERO_0051;Xe'Sha;Xe'Sha;EXACT_ALIAS;1.0;xe sha;CONFIRMED;HW_HERO_0051;Xe'Sha;0
31663;L;3;31663_Screenshot_20260421-063807__L3.png;31663_Screenshot_20260421-063807__L3.png;HW_HERO_0048;Somna;ACCEPTED;0.919451;0.100012;Somna;0.9998840455738456;HIGH;HW_HERO_0048;Somna;Somna;EXACT_ALIAS;1.0;somna;CONFIRMED;HW_HERO_0048;Somna;0
31663;L;4;31663_Screenshot_20260421-063807__L4.png;31663_Screenshot_20260421-063807__L4.png;HW_HERO_0037;Octavia;ACCEPTED;0.960145;0.093223;Octavia;0.999881588265441;HIGH;HW_HERO_0037;Octavia;Octavia;EXACT_ALIAS;1.0;octavia;CONFIRMED;HW_HERO_0037;Octavia;0
31663;L;5;31663_Screenshot_20260421-063807__L5.png;31663_Screenshot_20260421-063807__L5.png;HW_HERO_0049;Tempus;ACCEPTED;0.961668;0.125653;Tempus;0.9999702643705635;HIGH;HW_HERO_0049;Tempus;Tempus;EXACT_ALIAS;1.0;tempus;CONFIRMED;HW_HERO_0049;Tempus;0
31663;R;1;31663_Screenshot_20260421-063807__R1.png;31663_Screenshot_20260421-063807__R1.png;HW_HERO_0052;Yasmine;ACCEPTED;0.968598;0.086271;Yasmine;0.9999964405047267;HIGH;HW_HERO_0052;Yasmine;Yasmine;EXACT_ALIAS;1.0;yasmine;CONFIRMED;HW_HERO_0052;Yasmine;0
31663;R;2;31663_Screenshot_20260421-063807__R2.png;31663_Screenshot_20260421-063807__R2.png;HW_HERO_0012;Electra von Grave;ACCEPTED;0.95119;0.07918;Electra von Grave;0.9723490283532489;HIGH;HW_HERO_0012;Electra von Grave;Electra von Grave;EXACT_ALIAS;1.0;electra von grave;CONFIRMED;HW_HERO_0012;Electra von Grave;0
31663;R;3;31663_Screenshot_20260421-063807__R3.png;31663_Screenshot_20260421-063807__R3.png;HW_HERO_0010;Dante;ACCEPTED;0.975611;0.091322;Dante;0.9999690789748745;HIGH;HW_HERO_0010;Dante;Dante;EXACT_ALIAS;1.0;dante;CONFIRMED;HW_HERO_0010;Dante;0
31663;R;4;31663_Screenshot_20260421-063807__R4.png;31663_Screenshot_20260421-063807__R4.png;HW_HERO_0037;Octavia;ACCEPTED;0.956827;0.093988;Octavia;0.999714236106462;HIGH;HW_HERO_0037;Octavia;Octavia;EXACT_ALIAS;1.0;octavia;CONFIRMED;HW_HERO_0037;Octavia;0
31663;R;5;31663_Screenshot_20260421-063807__R5.png;31663_Screenshot_20260421-063807__R5.png;HW_HERO_0017;Guus;ACCEPTED;0.953603;0.153654;Guus;0.99985271692276;HIGH;HW_HERO_0017;Guus;Guus;EXACT_ALIAS;1.0;guus;CONFIRMED;HW_HERO_0017;Guus;0
32240;L;1;32240_Screenshot_20260413_000732_Hero_Wars__L1.png;32240_Screenshot_20260413_000732_Hero_Wars__L1.png;HW_HERO_0018;Iris;ACCEPTED;0.977564;0.087028;Iris;0.9995715618133545;HIGH;HW_HERO_0018;Iris;Iris;EXACT_ALIAS;1.0;iris;CONFIRMED;HW_HERO_0018;Iris;0
32240;L;2;32240_Screenshot_20260413_000732_Hero_Wars__L2.png;32240_Screenshot_20260413_000732_Hero_Wars__L2.png;HW_HERO_0005;Cascade;ACCEPTED;0.923963;0.047336;Cascade;0.9999076770844081;HIGH;HW_HERO_0005;Cascade;Cascade;EXACT_ALIAS;1.0;cascade;CONFIRMED;HW_HERO_0005;Cascade;0
32240;L;3;32240_Screenshot_20260413_000732_Hero_Wars__L3.png;32240_Screenshot_20260413_000732_Hero_Wars__L3.png;HW_HERO_0010;Dante;ACCEPTED;0.954055;0.060264;Dante;0.9999727575165366;HIGH;HW_HERO_0010;Dante;Dante;EXACT_ALIAS;1.0;dante;CONFIRMED;HW_HERO_0010;Dante;0
32240;L;4;32240_Screenshot_20260413_000732_Hero_Wars__L4.png;32240_Screenshot_20260413_000732_Hero_Wars__L4.png;HW_HERO_0037;Octavia;ACCEPTED;0.975048;0.095786;Octavia;0.8904500285222644;HIGH;HW_HERO_0037;Octavia;Octavia;EXACT_ALIAS;1.0;octavia;CONFIRMED;HW_HERO_0037;Octavia;0
32240;L;5;32240_Screenshot_20260413_000732_Hero_Wars__L5.png;32240_Screenshot_20260413_000732_Hero_Wars__L5.png;HW_HERO_0036;Nébula;ACCEPTED;0.960174;0.08537;Nebula;0.9999034923148414;HIGH;HW_HERO_0036;Nébula;Nébula;EXACT_ALIAS;1.0;nebula;CONFIRMED;HW_HERO_0036;Nébula;0
32240;R;1;32240_Screenshot_20260413_000732_Hero_Wars__R1.png;32240_Screenshot_20260413_000732_Hero_Wars__R1.png;HW_HERO_0018;Iris;REVIEW;0.879732;0.002677;Lara Croft;0.9935147249487757;HIGH;;;Astaroth;NO_MATCH;0.4444444444444444;lara croft;UNRESOLVED_OCR_TEXT;;;1
32240;R;2;32240_Screenshot_20260413_000732_Hero_Wars__R2.png;32240_Screenshot_20260413_000732_Hero_Wars__R2.png;HW_HERO_0039;Oya;ACCEPTED;0.963374;0.111375;Oya;0.9994165889112477;HIGH;HW_HERO_0039;Oya;Oya;EXACT_ALIAS;1.0;oya;CONFIRMED;HW_HERO_0039;Oya;0
32240;R;3;32240_Screenshot_20260413_000732_Hero_Wars__R3.png;32240_Screenshot_20260413_000732_Hero_Wars__R3.png;HW_HERO_0050;Tristan;ACCEPTED;0.934978;0.071955;Tristan;0.999984725681269;HIGH;HW_HERO_0050;Tristan;Tristan;EXACT_ALIAS;1.0;tristan;CONFIRMED;HW_HERO_0050;Tristan;0
32240;R;4;32240_Screenshot_20260413_000732_Hero_Wars__R4.png;32240_Screenshot_20260413_000732_Hero_Wars__R4.png;HW_HERO_0013;Fafnir;ACCEPTED;0.945276;0.11776;Fafnir;0.9999926026115734;HIGH;HW_HERO_0013;Fafnir;Fafnir;EXACT_ALIAS;1.0;fafnir;CONFIRMED;HW_HERO_0013;Fafnir;0
32240;R;5;32240_Screenshot_20260413_000732_Hero_Wars__R5.png;32240_Screenshot_20260413_000732_Hero_Wars__R5.png;HW_HERO_0024;Julius;ACCEPTED;0.977941;0.15773;Julius;0.9999960093051398;HIGH;HW_HERO_0024;Julius;Julius;EXACT_ALIAS;1.0;julius;CONFIRMED;HW_HERO_0024;Julius;0
32603;L;1;32603_Screenshot_20260430_135907_com_nexters_herowars_MessagingUnityPlayerActivity__L1.png;32603_Screenshot_20260430_135907_com_nexters_herowars_MessagingUnityPlayerActivity__L1.png;HW_HERO_0014;Folio;ACCEPTED;0.97175;0.114135;Folio;0.9999821404561515;HIGH;HW_HERO_0014;Folio;Folio;EXACT_ALIAS;1.0;folio;CONFIRMED;HW_HERO_0014;Folio;0
32603;L;2;32603_Screenshot_20260430_135907_com_nexters_herowars_MessagingUnityPlayerActivity__L2.png;32603_Screenshot_20260430_135907_com_nexters_herowars_MessagingUnityPlayerActivity__L2.png;HW_HERO_0042;Polaris;ACCEPTED;0.983822;0.103817;Polaris;0.7580314774785014;MEDIUM;HW_HERO_0042;Polaris;Polaris;EXACT_ALIAS;1.0;polaris;CONFIRMED;HW_HERO_0042;Polaris;0
32603;L;3;32603_Screenshot_20260430_135907_com_nexters_herowars_MessagingUnityPlayerActivity__L3.png;32603_Screenshot_20260430_135907_com_nexters_herowars_MessagingUnityPlayerActivity__L3.png;HW_HERO_0024;Julius;ACCEPTED;0.973689;0.138664;Julius;0.9999976153169164;HIGH;HW_HERO_0024;Julius;Julius;EXACT_ALIAS;1.0;julius;CONFIRMED;HW_HERO_0024;Julius;0
32603;L;4;32603_Screenshot_20260430_135907_com_nexters_herowars_MessagingUnityPlayerActivity__L4.png;32603_Screenshot_20260430_135907_com_nexters_herowars_MessagingUnityPlayerActivity__L4.png;HW_HERO_0012;Electra von Grave;ACCEPTED;0.974381;0.091811;Electra von Grave;0.735407162548028;MEDIUM;HW_HERO_0012;Electra von Grave;Electra von Grave;EXACT_ALIAS;1.0;electra von grave;CONFIRMED;HW_HERO_0012;Electra von Grave;0
32603;L;5;32603_Screenshot_20260430_135907_com_nexters_herowars_MessagingUnityPlayerActivity__L5.png;32603_Screenshot_20260430_135907_com_nexters_herowars_MessagingUnityPlayerActivity__L5.png;HW_HERO_0004;Byrna;ACCEPTED;0.982104;0.128003;Byrna;0.9999839530682888;HIGH;HW_HERO_0004;Byrna;Byrna;EXACT_ALIAS;1.0;byrna;CONFIRMED;HW_HERO_0004;Byrna;0
32603;R;1;32603_Screenshot_20260430_135907_com_nexters_herowars_MessagingUnityPlayerActivity__R1.png;32603_Screenshot_20260430_135907_com_nexters_herowars_MessagingUnityPlayerActivity__R1.png;HW_HERO_0052;Yasmine;ACCEPTED;0.967771;0.097054;Yasmine;0.9999945931701243;HIGH;HW_HERO_0052;Yasmine;Yasmine;EXACT_ALIAS;1.0;yasmine;CONFIRMED;HW_HERO_0052;Yasmine;0
32603;R;2;32603_Screenshot_20260430_135907_com_nexters_herowars_MessagingUnityPlayerActivity__R2.png;32603_Screenshot_20260430_135907_com_nexters_herowars_MessagingUnityPlayerActivity__R2.png;HW_HERO_0010;Dante;ACCEPTED;0.943301;0.05149;Dante;0.9999619351357796;HIGH;HW_HERO_0010;Dante;Dante;EXACT_ALIAS;1.0;dante;CONFIRMED;HW_HERO_0010;Dante;0
32603;R;3;32603_Screenshot_20260430_135907_com_nexters_herowars_MessagingUnityPlayerActivity__R3.png;32603_Screenshot_20260430_135907_com_nexters_herowars_MessagingUnityPlayerActivity__R3.png;HW_HERO_0037;Octavia;ACCEPTED;0.98463;0.111526;Octavia;0.9996290695802849;HIGH;HW_HERO_0037;Octavia;Octavia;EXACT_ALIAS;1.0;octavia;CONFIRMED;HW_HERO_0037;Octavia;0
32603;R;4;32603_Screenshot_20260430_135907_com_nexters_herowars_MessagingUnityPlayerActivity__R4.png;32603_Screenshot_20260430_135907_com_nexters_herowars_MessagingUnityPlayerActivity__R4.png;HW_HERO_0017;Guus;ACCEPTED;0.972857;0.157611;Guus;0.9999720454216003;HIGH;HW_HERO_0017;Guus;Guus;EXACT_ALIAS;1.0;guus;CONFIRMED;HW_HERO_0017;Guus;0
32603;R;5;32603_Screenshot_20260430_135907_com_nexters_herowars_MessagingUnityPlayerActivity__R5.png;32603_Screenshot_20260430_135907_com_nexters_herowars_MessagingUnityPlayerActivity__R5.png;HW_HERO_0036;Nébula;ACCEPTED;0.968383;0.097365;Nébula;0.9998695705586474;HIGH;HW_HERO_0036;Nébula;Nébula;EXACT_ALIAS;1.0;nebula;CONFIRMED;HW_HERO_0036;Nébula;0
32626;L;1;32626_Screenshot_20260501-151301__L1.png;32626_Screenshot_20260501-151301__L1.png;HW_HERO_0008;Corvus;ACCEPTED;0.966502;0.12097;Corvus;0.9999152699659722;HIGH;HW_HERO_0008;Corvus;Corvus;EXACT_ALIAS;1.0;corvus;CONFIRMED;HW_HERO_0008;Corvus;0
32626;L;2;32626_Screenshot_20260501-151301__L2.png;32626_Screenshot_20260501-151301__L2.png;HW_HERO_0004;Byrna;ACCEPTED;0.971009;0.105383;Byrna;0.999964227562414;HIGH;HW_HERO_0004;Byrna;Byrna;EXACT_ALIAS;1.0;byrna;CONFIRMED;HW_HERO_0004;Byrna;0
32626;L;3;32626_Screenshot_20260501-151301__L3.png;32626_Screenshot_20260501-151301__L3.png;HW_HERO_0014;Folio;ACCEPTED;0.952551;0.119949;Folio;0.9999635345032644;HIGH;HW_HERO_0014;Folio;Folio;EXACT_ALIAS;1.0;folio;CONFIRMED;HW_HERO_0014;Folio;0
32626;L;4;32626_Screenshot_20260501-151301__L4.png;32626_Screenshot_20260501-151301__L4.png;HW_HERO_0012;Electra von Grave;ACCEPTED;0.949154;0.069725;Electra von Grave;0.7016686744625701;MEDIUM;HW_HERO_0012;Electra von Grave;Electra von Grave;EXACT_ALIAS;1.0;electra von grave;CONFIRMED;HW_HERO_0012;Electra von Grave;0
32626;L;5;32626_Screenshot_20260501-151301__L5.png;32626_Screenshot_20260501-151301__L5.png;HW_HERO_0001;Aidan;ACCEPTED;0.967062;0.091949;Aidan;0.9999449285095142;HIGH;HW_HERO_0001;Aidan;Aidan;EXACT_ALIAS;1.0;aidan;CONFIRMED;HW_HERO_0001;Aidan;0
32626;R;1;32626_Screenshot_20260501-151301__R1.png;32626_Screenshot_20260501-151301__R1.png;HW_HERO_0018;Iris;ACCEPTED;0.958331;0.081568;Iris;0.9993433952331543;HIGH;HW_HERO_0018;Iris;Iris;EXACT_ALIAS;1.0;iris;CONFIRMED;HW_HERO_0018;Iris;0
32626;R;2;32626_Screenshot_20260501-151301__R2.png;32626_Screenshot_20260501-151301__R2.png;HW_HERO_0008;Corvus;ACCEPTED;0.971065;0.124818;Corvus;0.9999261715656798;HIGH;HW_HERO_0008;Corvus;Corvus;EXACT_ALIAS;1.0;corvus;CONFIRMED;HW_HERO_0008;Corvus;0
32626;R;3;32626_Screenshot_20260501-151301__R3.png;32626_Screenshot_20260501-151301__R3.png;HW_HERO_0010;Dante;ACCEPTED;0.962253;0.093793;Dante;0.9999729174530942;HIGH;HW_HERO_0010;Dante;Dante;EXACT_ALIAS;1.0;dante;CONFIRMED;HW_HERO_0010;Dante;0
32626;R;4;32626_Screenshot_20260501-151301__R4.png;32626_Screenshot_20260501-151301__R4.png;HW_HERO_0037;Octavia;ACCEPTED;0.954773;0.087458;Octavia;0.9998171988579686;HIGH;HW_HERO_0037;Octavia;Octavia;EXACT_ALIAS;1.0;octavia;CONFIRMED;HW_HERO_0037;Octavia;0
32626;R;5;32626_Screenshot_20260501-151301__R5.png;32626_Screenshot_20260501-151301__R5.png;HW_HERO_0001;Aidan;REVIEW;0.890861;0.002589;Morrigan;0.9999795586919329;HIGH;;;Dorian;NO_MATCH;0.7142857142857143;morrigan;UNRESOLVED_OCR_TEXT;;;1
32722;L;1;32722_Screenshot_20260503_210314_Hero_Wars__L1.png;32722_Screenshot_20260503_210314_Hero_Wars__L1.png;HW_HERO_0018;Iris;ACCEPTED;0.965909;0.079183;Iris;0.9995509386062622;HIGH;HW_HERO_0018;Iris;Iris;EXACT_ALIAS;1.0;iris;CONFIRMED;HW_HERO_0018;Iris;0
32722;L;2;32722_Screenshot_20260503_210314_Hero_Wars__L2.png;32722_Screenshot_20260503_210314_Hero_Wars__L2.png;HW_HERO_0010;Dante;ACCEPTED;0.943179;0.050016;Dante;0.9999791016643458;HIGH;HW_HERO_0010;Dante;Dante;EXACT_ALIAS;1.0;dante;CONFIRMED;HW_HERO_0010;Dante;0
32722;L;3;32722_Screenshot_20260503_210314_Hero_Wars__L3.png;32722_Screenshot_20260503_210314_Hero_Wars__L3.png;HW_HERO_0037;Octavia;ACCEPTED;0.96729;0.092304;Octavia;0.999200173184698;HIGH;HW_HERO_0037;Octavia;Octavia;EXACT_ALIAS;1.0;octavia;CONFIRMED;HW_HERO_0037;Octavia;0
32722;L;4;32722_Screenshot_20260503_210314_Hero_Wars__L4.png;32722_Screenshot_20260503_210314_Hero_Wars__L4.png;HW_HERO_0008;Corvus;ACCEPTED;0.917446;0.075409;Corvus;0.9999234948360828;HIGH;HW_HERO_0008;Corvus;Corvus;EXACT_ALIAS;1.0;corvus;CONFIRMED;HW_HERO_0008;Corvus;0
32722;L;5;32722_Screenshot_20260503_210314_Hero_Wars__L5.png;32722_Screenshot_20260503_210314_Hero_Wars__L5.png;HW_HERO_0042;Polaris;ACCEPTED;0.980587;0.109433;Polaris;0.9999805353682726;HIGH;HW_HERO_0042;Polaris;Polaris;EXACT_ALIAS;1.0;polaris;CONFIRMED;HW_HERO_0042;Polaris;0
32722;R;1;32722_Screenshot_20260503_210314_Hero_Wars__R1.png;32722_Screenshot_20260503_210314_Hero_Wars__R1.png;HW_HERO_0027;Keira;ACCEPTED;0.925602;0.072282;Keira;0.9999891243419601;HIGH;HW_HERO_0027;Keira;Keira;EXACT_ALIAS;1.0;keira;CONFIRMED;HW_HERO_0027;Keira;0
32722;R;2;32722_Screenshot_20260503_210314_Hero_Wars__R2.png;32722_Screenshot_20260503_210314_Hero_Wars__R2.png;HW_HERO_0015;Galaad;ACCEPTED;0.939771;0.063114;Galaad;0.9037566660515938;HIGH;HW_HERO_0015;Galaad;Galaad;EXACT_ALIAS;1.0;galaad;CONFIRMED;HW_HERO_0015;Galaad;0
32722;R;3;32722_Screenshot_20260503_210314_Hero_Wars__R3.png;32722_Screenshot_20260503_210314_Hero_Wars__R3.png;HW_HERO_0039;Oya;ACCEPTED;0.938956;0.078216;Oya;0.9974988184544933;HIGH;HW_HERO_0039;Oya;Oya;EXACT_ALIAS;1.0;oya;CONFIRMED;HW_HERO_0039;Oya;0
32722;R;4;32722_Screenshot_20260503_210314_Hero_Wars__R4.png;32722_Screenshot_20260503_210314_Hero_Wars__R4.png;HW_HERO_0046;Sébastien;ACCEPTED;0.94521;0.102143;Sébastien;0.9997764405634038;HIGH;HW_HERO_0046;Sébastien;Sébastien;EXACT_ALIAS;1.0;sebastien;CONFIRMED;HW_HERO_0046;Sébastien;0
32722;R;5;32722_Screenshot_20260503_210314_Hero_Wars__R5.png;32722_Screenshot_20260503_210314_Hero_Wars__R5.png;HW_HERO_0020;Jet;ACCEPTED;0.911942;0.118297;Jet;0.9999959392956953;HIGH;HW_HERO_0020;Jet;Jet;EXACT_ALIAS;1.0;jet;CONFIRMED;HW_HERO_0020;Jet;0
32881;L;1;32881_Screenshot_2026-05-09-01-12-28-301_com.nexters.herowars__L1.png;32881_Screenshot_2026-05-09-01-12-28-301_com.nexters.herowars__L1.png;HW_HERO_0014;Folio;ACCEPTED;0.971455;0.111119;Folio;0.9999892309661262;HIGH;HW_HERO_0014;Folio;Folio;EXACT_ALIAS;1.0;folio;CONFIRMED;HW_HERO_0014;Folio;0
32881;L;2;32881_Screenshot_2026-05-09-01-12-28-301_com.nexters.herowars__L2.png;32881_Screenshot_2026-05-09-01-12-28-301_com.nexters.herowars__L2.png;HW_HERO_0023;Juge;ACCEPTED;0.972868;0.137328;Juge;0.9999982118606567;HIGH;HW_HERO_0023;Juge;Juge;EXACT_ALIAS;1.0;juge;CONFIRMED;HW_HERO_0023;Juge;0
32881;L;3;32881_Screenshot_2026-05-09-01-12-28-301_com.nexters.herowars__L3.png;32881_Screenshot_2026-05-09-01-12-28-301_com.nexters.herowars__L3.png;HW_HERO_0004;Byrna;ACCEPTED;0.982704;0.132105;Byrna;0.9999714780239657;HIGH;HW_HERO_0004;Byrna;Byrna;EXACT_ALIAS;1.0;byrna;CONFIRMED;HW_HERO_0004;Byrna;0
32881;L;4;32881_Screenshot_2026-05-09-01-12-28-301_com.nexters.herowars__L4.png;32881_Screenshot_2026-05-09-01-12-28-301_com.nexters.herowars__L4.png;HW_HERO_0042;Polaris;ACCEPTED;0.97841;0.099991;Polaris;0.999983283853781;HIGH;HW_HERO_0042;Polaris;Polaris;EXACT_ALIAS;1.0;polaris;CONFIRMED;HW_HERO_0042;Polaris;0
32881;L;5;32881_Screenshot_2026-05-09-01-12-28-301_com.nexters.herowars__L5.png;32881_Screenshot_2026-05-09-01-12-28-301_com.nexters.herowars__L5.png;HW_HERO_0024;Julius;ACCEPTED;0.975179;0.142303;Julius;0.9999974693158696;HIGH;HW_HERO_0024;Julius;Julius;EXACT_ALIAS;1.0;julius;CONFIRMED;HW_HERO_0024;Julius;0
32881;R;1;32881_Screenshot_2026-05-09-01-12-28-301_com.nexters.herowars__R1.png;32881_Screenshot_2026-05-09-01-12-28-301_com.nexters.herowars__R1.png;HW_HERO_0018;Iris;ACCEPTED;0.978866;0.099854;Iris;0.9988452196121216;HIGH;HW_HERO_0018;Iris;Iris;EXACT_ALIAS;1.0;iris;CONFIRMED;HW_HERO_0018;Iris;0
32881;R;2;32881_Screenshot_2026-05-09-01-12-28-301_com.nexters.herowars__R2.png;32881_Screenshot_2026-05-09-01-12-28-301_com.nexters.herowars__R2.png;HW_HERO_0004;Byrna;ACCEPTED;0.977696;0.124238;Byrna;0.9999923230663622;HIGH;HW_HERO_0004;Byrna;Byrna;EXACT_ALIAS;1.0;byrna;CONFIRMED;HW_HERO_0004;Byrna;0
32881;R;3;32881_Screenshot_2026-05-09-01-12-28-301_com.nexters.herowars__R3.png;32881_Screenshot_2026-05-09-01-12-28-301_com.nexters.herowars__R3.png;HW_HERO_0012;Electra von Grave;ACCEPTED;0.973774;0.080302;Electra von Grave;0.9691253469705702;HIGH;HW_HERO_0012;Electra von Grave;Electra von Grave;EXACT_ALIAS;1.0;electra von grave;CONFIRMED;HW_HERO_0012;Electra von Grave;0
32881;R;4;32881_Screenshot_2026-05-09-01-12-28-301_com.nexters.herowars__R4.png;32881_Screenshot_2026-05-09-01-12-28-301_com.nexters.herowars__R4.png;HW_HERO_0049;Tempus;ACCEPTED;0.967958;0.102295;Tempus;0.9999783918045635;HIGH;HW_HERO_0049;Tempus;Tempus;EXACT_ALIAS;1.0;tempus;CONFIRMED;HW_HERO_0049;Tempus;0
32881;R;5;32881_Screenshot_2026-05-09-01-12-28-301_com.nexters.herowars__R5.png;32881_Screenshot_2026-05-09-01-12-28-301_com.nexters.herowars__R5.png;HW_HERO_0034;Miu;ACCEPTED;0.966692;0.076627;Miu;0.9999894008781519;HIGH;HW_HERO_0034;Miu;Miu;EXACT_ALIAS;1.0;miu;CONFIRMED;HW_HERO_0034;Miu;0
32900;L;1;32900_Screenshot_20260505-133413__L1.png;32900_Screenshot_20260505-133413__L1.png;HW_HERO_0018;Iris;ACCEPTED;0.961429;0.074139;Iris;0.999637246131897;HIGH;HW_HERO_0018;Iris;Iris;EXACT_ALIAS;1.0;iris;CONFIRMED;HW_HERO_0018;Iris;0
32900;L;2;32900_Screenshot_20260505-133413__L2.png;32900_Screenshot_20260505-133413__L2.png;HW_HERO_0004;Byrna;ACCEPTED;0.968024;0.111113;Byrna;0.856006217316555;HIGH;HW_HERO_0004;Byrna;Byrna;EXACT_ALIAS;1.0;byrna;CONFIRMED;HW_HERO_0004;Byrna;0
32900;L;3;32900_Screenshot_20260505-133413__L3.png;32900_Screenshot_20260505-133413__L3.png;HW_HERO_0042;Polaris;ACCEPTED;0.957769;0.089386;Polaris;0.9916798022312735;HIGH;HW_HERO_0042;Polaris;Polaris;EXACT_ALIAS;1.0;polaris;CONFIRMED;HW_HERO_0042;Polaris;0
32900;L;4;32900_Screenshot_20260505-133413__L4.png;32900_Screenshot_20260505-133413__L4.png;HW_HERO_0034;Miu;ACCEPTED;0.953002;0.080078;Miu;0.9999894008781519;HIGH;HW_HERO_0034;Miu;Miu;EXACT_ALIAS;1.0;miu;CONFIRMED;HW_HERO_0034;Miu;0
32900;L;5;32900_Screenshot_20260505-133413__L5.png;32900_Screenshot_20260505-133413__L5.png;HW_HERO_0012;Electra von Grave;ACCEPTED;0.951568;0.068655;Electra von Grave;0.7454732803559119;MEDIUM;HW_HERO_0012;Electra von Grave;Electra von Grave;EXACT_ALIAS;1.0;electra von grave;CONFIRMED;HW_HERO_0012;Electra von Grave;0
32900;R;1;32900_Screenshot_20260505-133413__R1.png;32900_Screenshot_20260505-133413__R1.png;HW_HERO_0052;Yasmine;ACCEPTED;0.971635;0.089478;Yasmine;0.9999964855616544;HIGH;HW_HERO_0052;Yasmine;Yasmine;EXACT_ALIAS;1.0;yasmine;CONFIRMED;HW_HERO_0052;Yasmine;0
32900;R;2;32900_Screenshot_20260505-133413__R2.png;32900_Screenshot_20260505-133413__R2.png;HW_HERO_0014;Folio;ACCEPTED;0.956762;0.127546;Folio;0.9999897640869371;HIGH;HW_HERO_0014;Folio;Folio;EXACT_ALIAS;1.0;folio;CONFIRMED;HW_HERO_0014;Folio;0
32900;R;3;32900_Screenshot_20260505-133413__R3.png;32900_Screenshot_20260505-133413__R3.png;HW_HERO_0042;Polaris;ACCEPTED;0.95373;0.086314;Polaris;0.999962332222351;HIGH;HW_HERO_0042;Polaris;Polaris;EXACT_ALIAS;1.0;polaris;CONFIRMED;HW_HERO_0042;Polaris;0
32900;R;4;32900_Screenshot_20260505-133413__R4.png;32900_Screenshot_20260505-133413__R4.png;HW_HERO_0039;Oya;ACCEPTED;0.933486;0.076736;Oya;0.9991133047444128;HIGH;HW_HERO_0039;Oya;Oya;EXACT_ALIAS;1.0;oya;CONFIRMED;HW_HERO_0039;Oya;0
32900;R;5;32900_Screenshot_20260505-133413__R5.png;32900_Screenshot_20260505-133413__R5.png;HW_HERO_0037;Octavia;ACCEPTED;0.96139;0.091357;Octavia;0.676880928887368;MEDIUM;HW_HERO_0037;Octavia;Octavia;EXACT_ALIAS;1.0;octavia;CONFIRMED;HW_HERO_0037;Octavia;0
